_id,sentiment,political,text
5dcabb45dd8a420f9f1d5722,0,0,"RT @kylegriffin1: Greta Thunberg at #UNGA: ""This is all wrong. I shouldnâ€™t be up here. I should be in school on the other side of the oceanâ€¦"
5dcabb45dd8a420f9f1d5723,1,0,RT @gatewaypundit: MUST SEE: Green Teen Greta Thunberg Caught SCOWLING as Trump Upstages Her at UN (Video) https://t.co/TBuzjxNrPp via @gatâ€¦
5dcabb45dd8a420f9f1d5724,1,0,RT @ValerieComplex: I hope the same energy given to Greta Thunberg is the same energy you give to Little Miss Flint because Flint still witâ€¦
5dcabb45dd8a420f9f1d5725,1,0,RT @girlsreallyrule: Here is 84 year-old anthropologist Jane Goodall with 16 year-old climate activist Greta Thunberg at an event in Switzeâ€¦
5dcabb45dd8a420f9f1d5726,1,0,RT @sbstryker: Greta Thunbergâ€™s glare at Donald Trump is giving me the energy to get through this Monday https://t.co/xdM0rdI2ln
5dcabb45dd8a420f9f1d5727,1,0,"RT @StefanMolyneux: Oh lord above.

Which countries are Greta Thunberg targeting for climate sins?

Germany, France, Brazil, Argentina andâ€¦"
5dcabb45dd8a420f9f1d5728,0,0,"RT @JohnWHuber: I donâ€™t care if sheâ€™s 16. Greta Thunberg is woefully uninformed about energy &amp; climate, likely has mental health issues, anâ€¦"
5dcabb45dd8a420f9f1d5729,1,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb45dd8a420f9f1d572a,0,0,"RT @guardian: 'How dare you â€“ you have stolen my dreams and my childhood' 

Watch Greta Thunberg's powerful speech to world leaders at theâ€¦"
5dcabb45dd8a420f9f1d572b,0,0,"RT @funder: â€People are suffering, people are dying, entire ecosystems are collapsing. We are in the beginning of a mass extinction and allâ€¦"
5dcabb45dd8a420f9f1d572c,0,0,"RT @ABC: Swedish climate activist Greta Thunberg at #UNGA: ""This is all wrong...You all come to us young people for hope. How dare you! Youâ€¦"
5dcabb45dd8a420f9f1d572d,0,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb45dd8a420f9f1d572e,0,0,"RT @owillis: Greta Thunberg shames the world at the United Nations for failing on climate. ""How dare you."" - powerful stuff https://t.co/0dâ€¦"
5dcabb45dd8a420f9f1d572f,0,0,"RT @HuffPost: ""How dare you!"" Teen climate activist Greta Thunberg went after world leaders at the United Nations climate action summit. #Câ€¦"
5dcabb46dd8a420f9f1d5730,0,0,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦
5dcabb46dd8a420f9f1d5731,0,0,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦"
5dcabb46dd8a420f9f1d5732,0,0,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦"
5dcabb46dd8a420f9f1d5733,0,0,"The hate and vitriol against Greta Thunberg is absolutely insane. Just mind blowingly, mind bogglingly insane.  FFSâ€¦ https://t.co/j9DKbOjAXg"
5dcabb46dd8a420f9f1d5734,1,1,"RT @Nicoxw1: EMMY AWARD

Donald Trump: 0
Colin Kaepernick: 1

NOBEL PEACE PRIZE

Donald Trump: 0
Barack Obama: 1
Greta Thunberg: 1

POPULARâ€¦"
5dcabb46dd8a420f9f1d5735,0,0,"RT @_SJPeace_: Greta Thunberg

""This is all wrong. I shouldnâ€™t be up here. I should be in school on the other side of the ocean. Yet you coâ€¦"
5dcabb46dd8a420f9f1d5736,0,0,"RT @JenAshleyWright: Well, Greta Thunberg is officially â€œsheâ€™d look prettier if she smiled moreâ€ years old. https://t.co/QSxcPgExCO"
5dcabb46dd8a420f9f1d5737,0,0,"Greta Thunberg At UN Climate Summit Thunders: ""How Dare You?"" - https://t.co/JWVvsQLpE4 via @Shareaholic"
5dcabb46dd8a420f9f1d5738,0,0,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦"
5dcabb46dd8a420f9f1d5739,0,0,"RT @GrahamAllen_1: BREAKING:

#GretaThunberg is NOT a hero...

She is a child. 

But MOST of all...

She is a victim NOT of climate change,â€¦"
5dcabb46dd8a420f9f1d573a,1,1,RT @EdgeCGroup: And my favorite GIF of the day goes to @realDonaldTrump ðŸ¤” ðŸ¤£ #Trump  #Trump2020Landslide #GretaThunberg #ClimateActionSummitâ€¦
5dcabb46dd8a420f9f1d573b,0,0,"RT @timjacobwise: You can't have it both ways. You can't attack young folk for being self-absorbed &amp; only concerned about makeup tutorials,â€¦"
5dcabb46dd8a420f9f1d573c,1,0,"RT @_SJPeace_: This was Greta Thunberg 15, sitting alone outside the Swedish Parliament a year ago.

The picture on the right is now. She iâ€¦"
5dcabb46dd8a420f9f1d573d,0,0,"RT @KanielaIng: â€œPeople are dying. Entire ecosystems are collapsing.

We are at the beginning  of a mass extinction.

Yet all you can talkâ€¦"
5dcabb46dd8a420f9f1d573e,1,1,"RT @SenWhitehouse: Worse still, itâ€™s systematic. This is how climate deniers roll. 
https://t.co/hUUxkawc5X"
5dcabb46dd8a420f9f1d573f,1,1,"RT @RepAdamSchiff: Greta Thunberg, at 16 years old, has more courage and moral clarity on climate change than an entire room full of worldâ€¦"
5dcabb46dd8a420f9f1d5740,0,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb46dd8a420f9f1d5741,1,1,RT @TheJordanRachel: Raise your hand if you think Greta Thunberg should go give her climate speech to China ðŸ˜‚
5dcabb46dd8a420f9f1d5742,0,1,"RT @mmpadellan: The Climate Change Denier in Chief wants a Nobel Peace Prize, but his admin has overturned almost all of Obama's environmenâ€¦"
5dcabb46dd8a420f9f1d5743,0,0,Greta Thunberg to world leaders: 'How dare you? You have stolen my dreams and my childhood' https://t.co/2hYAHserR7
5dcabb47dd8a420f9f1d5744,0,0,"RT @kylegriffin1: Greta Thunberg at #UNGA: ""This is all wrong. I shouldnâ€™t be up here. I should be in school on the other side of the oceanâ€¦"
5dcabb47dd8a420f9f1d5745,1,0,RT @ValerieComplex: I hope the same energy given to Greta Thunberg is the same energy you give to Little Miss Flint because Flint still witâ€¦
5dcabb47dd8a420f9f1d5746,0,1,"RT @thehill: WATCH: Greta Thunberg tears into world leaders for inaction on climate change at UN summit: ""How dare you"" https://t.co/xrMpNFâ€¦"
5dcabb47dd8a420f9f1d5747,1,0,RT @CNN: Swedish climate activist Greta Thunberg and 15 other young people have filed a complaint with the UN alleging that five of the worâ€¦
5dcabb47dd8a420f9f1d5748,1,1,RT @jephjacques: Greta Thunberg is quite literally speaking truth to power and every shitty old white person on the planet is mad that sheâ€¦
5dcabb47dd8a420f9f1d5749,0,1,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦
5dcabb47dd8a420f9f1d574a,1,0,RT @Winston8Smith: â€œThe Old Ones say the women will lead the healing among the tribes. Inside them are the powers of love and strength giveâ€¦
5dcabb47dd8a420f9f1d574b,0,0,RT @Brigid_Ire: @TheCrushedBones Pope Francis and Greta Thunberg's  new commandments....lol... https://t.co/sm9n8snXN6
5dcabb47dd8a420f9f1d574c,0,1,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦
5dcabb47dd8a420f9f1d574d,0,0,"RT @TwitterMoments: â€œWe are in the beginning of a mass extinction and all you can talk about is money,â€ said Greta Thunberg in a moving speâ€¦"
5dcabb47dd8a420f9f1d574e,1,0,"RT @MyDaughtersArmy: We are all Greta Thunberg.
 https://t.co/dEyjsfTOJE"
5dcabb47dd8a420f9f1d574f,0,0,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦"
5dcabb47dd8a420f9f1d5750,0,0,"RT @1776Stonewall: psychotic Swedish teen climate freak, Greta Thunberg, and 15 other brainwashed children file climate complaints againstâ€¦"
5dcabb47dd8a420f9f1d5751,0,1,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦
5dcabb47dd8a420f9f1d5752,0,1,"RT @kylegriffin1: Greta Thunberg at #UNGA: ""This is all wrong. I shouldnâ€™t be up here. I should be in school on the other side of the oceanâ€¦"
5dcabb47dd8a420f9f1d5753,1,0,"RT @kate_manne: Giving hope, whatever the grim truth of the matter, is a feminine-coded pseudo-obligation that is far too seldom questionedâ€¦"
5dcabb47dd8a420f9f1d5754,0,0,"RT @TheSpeaker2018: ðŸ¤£ Greta Thunberg looked a little pissed off when @POTUS stole her limelight..

 https://t.co/oypVsLFS2f"
5dcabb47dd8a420f9f1d5755,0,1,"RT @prageru: Despicable. 

Leftists are telling children, like Greta Thunberg, that climate change is going to kill them and everyone theyâ€¦"
5dcabb47dd8a420f9f1d5756,0,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb47dd8a420f9f1d5757,0,0,RT @CBCNews: Teenage climate change activist Greta Thunberg opened the United Nations Climate Action Summit with an angry condemnation of wâ€¦
5dcabb47dd8a420f9f1d5758,0,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dcabb48dd8a420f9f1d5759,0,1,RT @CarmineSabia: President Donald Trump walks past Greta Thunberg because he does not bow to 16 year olds. https://t.co/4m9VGMz8CD
5dcabb48dd8a420f9f1d575a,0,0,"RT @WIRED: â€People are suffering, people are dying, entire ecosystems are collapsing. We are in the beginning of a mass extinction and allâ€¦"
5dcabb48dd8a420f9f1d575b,0,0,"RT @RealCandaceO: One day, #GretaThunberg will realize that she is a victim of child abuse, not climate change. 

I genuinely find the videâ€¦"
5dcabb48dd8a420f9f1d575c,0,1,RT @ResisterSiano: Raise your hand if you think Greta Thunberg is more intelligent than every member of the GOP.
5dcabb48dd8a420f9f1d575d,0,0,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦
5dcabb48dd8a420f9f1d575e,0,0,"RT @1776Stonewall: psychotic Swedish teen climate freak, Greta Thunberg, and 15 other brainwashed children file climate complaints againstâ€¦"
5dcabb48dd8a420f9f1d575f,0,0,"RT @_SJPeace_: Greta Thunberg

""This is all wrong. I shouldnâ€™t be up here. I should be in school on the other side of the ocean. Yet you coâ€¦"
5dcabb48dd8a420f9f1d5760,0,0,RT @FredrikSewell: Anyone whoâ€™s got a problem with Greta Thunberg can pretty much fuck off.
5dcabb48dd8a420f9f1d5761,0,0,"RT @_SJPeace_: Greta Thunberg

""This is all wrong. I shouldnâ€™t be up here. I should be in school on the other side of the ocean. Yet you coâ€¦"
5dcabb48dd8a420f9f1d5762,0,1,RT @KaivanShroff: Watching countless Republican men over 40 bully Greta Thunberg â€” a 16-year-old girl with Aspergers who is literally brougâ€¦
5dcabb48dd8a420f9f1d5763,0,1,RT @KaivanShroff: Watching countless Republican men over 40 bully Greta Thunberg â€” a 16-year-old girl with Aspergers who is literally brougâ€¦
5dcabb48dd8a420f9f1d5764,0,1,RT @KaivanShroff: Watching countless Republican men over 40 bully Greta Thunberg â€” a 16-year-old girl with Aspergers who is literally brougâ€¦
5dcabb48dd8a420f9f1d5765,0,1,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦
5dcabb48dd8a420f9f1d5766,0,1,"RT @ProudResister: Trump: â€œClimate change is a hoax.â€

Greta Thunberg: â€œEntire ecosystems are collapsing. We are in the beginning of a massâ€¦"
5dcabb48dd8a420f9f1d5767,0,1,RT @mitchellvii: SO I'M JUST ASSUMING SHE SWAM TO AMERICA? Far-Left Climate Extremist Greta Thunberg Snaps: â€˜We Are In The Beginning Of A Mâ€¦
5dcabb48dd8a420f9f1d5768,1,1,RT @Palle_Hoffstein: It's hard to describe the importance of Greta Thunberg here in Sweden. Swedes are incredibly proud of her while also bâ€¦
5dcabb48dd8a420f9f1d5769,0,0,"RT @MrAndyNgo: Greta Thunberg, who suffers from an anxiety disorder, tells world leaders at the UN: â€œYou have stolen my dreams and my childâ€¦"
5dcabb48dd8a420f9f1d576a,0,0,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦"
5dcabb48dd8a420f9f1d576b,1,1,"RT @itsJeffTiedrich: Q: what's one thing Greta Thunberg has that Donald Trump doesn't?
A: any chance of winning a Nobel Peace Prize"
5dcabb48dd8a420f9f1d576c,0,1,"RT @redsteeze: When you hide behind teenage kids like David Hogg and Greta Thunberg and use them for human shields like you are now, what yâ€¦"
5dcabb49dd8a420f9f1d576d,1,0,RT @GretaThunberg: Today at 11:30 I and 15 other children from around the world filed a legal complaint against 5 nations over the climateâ€¦
5dcabb49dd8a420f9f1d576e,0,1,Wow talk about you Democratsare doing just what HITLER did! Indoctrination of the youth! This girl is a brainwashedâ€¦ https://t.co/HacXITZivc
5dcabb49dd8a420f9f1d576f,0,1,"RT @adamcbest: When conservatives attack young activists like David Hogg and Greta Thunberg what they are really saying is â€œHey, kids, stopâ€¦"
5dcabb49dd8a420f9f1d5770,0,0,RT @GretaThunberg: â€œPeople are suffering. People are dying. Entire ecosystems are collapsing. We are in the beginning of a mass extinction.â€¦
5dcabb49dd8a420f9f1d5771,0,1,"RT @goldengateblond: Congratulations to Greta Thunberg, who just became the only white European that Trump has ever wanted to deport."
5dcabb49dd8a420f9f1d5772,0,1,"RT @TrumpsGAGirl: Wonder if this brainwashed pawn for the Left, @GretaThunberg, will finally realize how irrelevant she &amp; her Nazi Propaganâ€¦"
5dcabb49dd8a420f9f1d5773,0,0,RT @MarkDice: This brat Greta Thunberg makes me want to start dumping my trash in the ocean  https://t.co/HJIR3pDkpH
5dcabb49dd8a420f9f1d5774,0,1,RT @docrocktex26: Greta Thunberg Delivered A Powerful Speech Then Shot Trump A Death Stare At The UN Climate Summit https://t.co/9ChtbybX3Mâ€¦
5dcabb49dd8a420f9f1d5775,0,0,"RT @StefanMolyneux: Oh lord above.

Which countries are Greta Thunberg targeting for climate sins?

Germany, France, Brazil, Argentina andâ€¦"
5dcabb49dd8a420f9f1d5776,0,0,"RT @thehill: WATCH: Greta Thunberg tears into world leaders for inaction on climate change at UN summit: ""How dare you"" https://t.co/xrMpNFâ€¦"
5dcabb49dd8a420f9f1d5777,0,0,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦"
5dcabb49dd8a420f9f1d5778,0,0,"RT @ABC: Swedish climate activist Greta Thunberg at #UNGA: ""This is all wrong...You all come to us young people for hope. How dare you! Youâ€¦"
5dcabb49dd8a420f9f1d5779,0,0,"It's really disgusting that some people are making fun of Greta Thunberg, a 16 year old climate change activist witâ€¦ https://t.co/wTJEOtH1k1"
5dcabb49dd8a420f9f1d577a,0,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb49dd8a420f9f1d577b,0,0,"RT @1776Stonewall: psychotic Swedish teen climate freak, Greta Thunberg, and 15 other brainwashed children file climate complaints againstâ€¦"
5dcabb49dd8a420f9f1d577c,0,0,"RT @_SJPeace_: Greta Thunberg

""This is all wrong. I shouldnâ€™t be up here. I should be in school on the other side of the ocean. Yet you coâ€¦"
5dcabb49dd8a420f9f1d577d,0,0,RT @BuckSexton: So weird how the â€œcant criticize kids ruleâ€ that the media enforces with dictatorial resolve is applicable to Greta Thunberâ€¦
5dcabb49dd8a420f9f1d577e,0,0,RT @BuckSexton: So weird how the â€œcant criticize kids ruleâ€ that the media enforces with dictatorial resolve is applicable to Greta Thunberâ€¦
5dcabb49dd8a420f9f1d577f,0,0,RT @Kate3015: How dare you?: Thunberg thunders https://t.co/Us4qoXaK6r Anyone who knows anything about living with people with Aspergers seâ€¦
5dcabb49dd8a420f9f1d5780,0,1,RT @stonecold2050: Greta Thunberg glares at the Idiot arriving at United Nations after scolding international politicians over climate chanâ€¦
5dcabb4add8a420f9f1d5781,0,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4add8a420f9f1d5782,1,1,"RT @mmpadellan: The Climate Change Denier in Chief wants a Nobel Peace Prize, but his admin has overturned almost all of Obama's environmenâ€¦"
5dcabb4add8a420f9f1d5783,0,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4add8a420f9f1d5784,1,0,RT @cnnbrk: Climate activist Greta Thunberg and 15 other young people file a human rights complaint with the United Nations against five coâ€¦
5dcabb4add8a420f9f1d5785,1,0,RT @molly_knight: The very worst men on the Internet are rightfully terrified of sixteen-year-old Greta Thunberg and it is glorious.
5dcabb4add8a420f9f1d5786,1,0,"RT @MyDaughtersArmy: We are all Greta Thunberg.
 https://t.co/dEyjsfTOJE"
5dcabb4add8a420f9f1d5787,1,0,"RT @AsteadWesley: Greta ""drag them sis"" Thunberg https://t.co/0jZHQ9DN1l"
5dcabb4add8a420f9f1d5788,0,0,"RT @RealCandaceO: One day, #GretaThunberg will realize that she is a victim of child abuse, not climate change. 

I genuinely find the videâ€¦"
5dcabb4add8a420f9f1d5789,0,0,"RT @TheMominatrixx: GOP: 16-year-old girls are very mature; they can legally consent to sex + get married

Also GOP: 16 year-old Greta Thunâ€¦"
5dcabb4add8a420f9f1d578a,0,0,"RT @WIRED: â€People are suffering, people are dying, entire ecosystems are collapsing. We are in the beginning of a mass extinction and allâ€¦"
5dcabb4add8a420f9f1d578b,0,0,RT @Bolt_RSS: GRETA THUNBERG'S MAD SPEECH APPLAUDED BY HYSTERICS. HOW DARE THEY?  #auspol https://t.co/utpLzeXCO4
5dcabb4add8a420f9f1d578c,0,0,"RT @RealCandaceO: One day, #GretaThunberg will realize that she is a victim of child abuse, not climate change. 

I genuinely find the videâ€¦"
5dcabb4add8a420f9f1d578d,1,0,"RT @justcalma: Small island nations are charging forward w/ climate action and calling on others to follow their lead, while ""most of the mâ€¦"
5dcabb4add8a420f9f1d578e,0,0,RT @GretaThunberg: â€œPeople are suffering. People are dying. Entire ecosystems are collapsing. We are in the beginning of a mass extinction.â€¦
5dcabb4add8a420f9f1d578f,0,0,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦"
5dcabb4add8a420f9f1d5790,0,1,"RT @ProudResister: Trump: â€œClimate change is a hoax.â€

Greta Thunberg: â€œEntire ecosystems are collapsing. We are in the beginning of a massâ€¦"
5dcabb4add8a420f9f1d5791,0,1,RT @DrGJackBrown: Donald Trump is afraid of #GretaThunberg. He fears her. He's afraid of being in the same room with her. He knows the publâ€¦
5dcabb4add8a420f9f1d5792,0,1,"RT @thehill: WATCH: Greta Thunberg tears into world leaders for inaction on climate change at UN summit: ""How dare you"" https://t.co/xrMpNFâ€¦"
5dcabb4add8a420f9f1d5793,0,0,"RT @ABC: Swedish climate activist Greta Thunberg at #UNGA: ""This is all wrong...You all come to us young people for hope. How dare you! Youâ€¦"
5dcabb4add8a420f9f1d5794,0,0,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4add8a420f9f1d5795,0,1,"RT @ProudResister: Trump: â€œClimate change is a hoax.â€

Greta Thunberg: â€œEntire ecosystems are collapsing. We are in the beginning of a massâ€¦"
5dcabb4bdd8a420f9f1d5796,0,0,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦
5dcabb4bdd8a420f9f1d5797,0,0,"RT @FindingTarshish: Everyone who is attacking #GretaThunberg: Have you ever watched your future burn in front of your eyes, and have nothiâ€¦"
5dcabb4bdd8a420f9f1d5798,0,1,RT @cnnbrk: Climate activist Greta Thunberg and 15 other young people file a human rights complaint with the United Nations against five coâ€¦
5dcabb4bdd8a420f9f1d5799,0,1,"RT @CNN: ""You have stolen my dreams and my childhood with your empty words,"" climate activist Greta Thunberg tells the UN. ""We are in the bâ€¦"
5dcabb4bdd8a420f9f1d579a,0,0,"RT @RealCandaceO: One day, #GretaThunberg will realize that she is a victim of child abuse, not climate change. 

I genuinely find the videâ€¦"
5dcabb4bdd8a420f9f1d579b,1,0,"RT @MyDaughtersArmy: We are all Greta Thunberg.
 https://t.co/dEyjsfTOJE"
5dcabb4bdd8a420f9f1d579c,0,0,"RT @WIRED: â€People are suffering, people are dying, entire ecosystems are collapsing. We are in the beginning of a mass extinction and allâ€¦"
5dcabb4bdd8a420f9f1d579d,0,0,"RT @TwitterMoments: â€œWe are in the beginning of a mass extinction and all you can talk about is money,â€ said Greta Thunberg in a moving speâ€¦"
5dcabb4bdd8a420f9f1d579e,0,0,"RT @timjacobwise: You can't have it both ways. You can't attack young folk for being self-absorbed &amp; only concerned about makeup tutorials,â€¦"
5dcabb4bdd8a420f9f1d579f,0,0,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦
5dcabb4bdd8a420f9f1d57a0,0,0,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦"
5dcabb4bdd8a420f9f1d57a1,0,1,RT @SBSNews: A video clip of US President Donald Trump walking past teen climate activist Greta Thunberg in the corridors of the United Natâ€¦
5dcabb4bdd8a420f9f1d57a2,0,0,"RT @RealCandaceO: One day, #GretaThunberg will realize that she is a victim of child abuse, not climate change. 

I genuinely find the videâ€¦"
5dcabb4bdd8a420f9f1d57a3,0,0,"RT @Charitable_Fury: Totally BRAINWASHED! â€” Climate change â€œdarlingâ€, Greta Thunberg, SCOLDS the audience at the UN today!...Absolutely NOâ€¦"
5dcabb4bdd8a420f9f1d57a4,0,0,"RT @w_terrence: WHY EXPLOIT CHILDREN? 

Greta Thunberg said the world is coming to an extinction. Why is she not at school? Why do her pareâ€¦"
5dcabb4bdd8a420f9f1d57a5,,,RT @TIME: Greta Thunberg to world leaders at the U.N. climate summit: â€œYou have stolen my dreams and my childhood with your empty wordsâ€ htâ€¦
